2018-04,menos_65,1750
2018-05,menos_65,4600
2018-06,menos_65,4512
2018-07,menos_65,4550
2018-08,menos_65,4550
2018-09,menos_65,4469
2018-10,menos_65,4645
2018-11,menos_65,4526
2018-12,menos_65,4685
2019-01,menos_65,5295
2019-02,menos_65,4600
2019-03,menos_65,4676
2019-04,menos_65,4398
2019-05,menos_65,4565
2019-06,menos_65,4438
2019-07,menos_65,4691
2019-08,menos_65,4533
2019-09,menos_65,4357
2019-10,menos_65,4655
2019-11,menos_65,4614
2019-12,menos_65,4679
2020-01,menos_65,5294
2020-02,menos_65,4697
2020-03,menos_65,5372
2020-04,menos_65,5009
2020-05,menos_65,3398
2018-04,65_74,1638
2018-05,65_74,4415
2018-06,65_74,4219
2018-07,65_74,4218
2018-08,65_74,4436
2018-09,65_74,4211
2018-10,65_74,4459
2018-11,65_74,4539
2018-12,65_74,4787
2019-01,65_74,5427
2019-02,65_74,4753
2019-03,65_74,4850
2019-04,65_74,4476
2019-05,65_74,4440
2019-06,65_74,4263
2019-07,65_74,4277
2019-08,65_74,4303
2019-09,65_74,4134
2019-10,65_74,4340
2019-11,65_74,4628
2019-12,65_74,4653
2020-01,65_74,5414
2020-02,65_74,4628
2020-03,65_74,6678
2020-04,65_74,6107
2020-05,65_74,3361
2018-04,mas_74,9282
2018-05,mas_74,22532
2018-06,mas_74,21411
2018-07,mas_74,21486
2018-08,mas_74,21967
2018-09,mas_74,19785
2018-10,mas_74,21951
2018-11,mas_74,23408
2018-12,mas_74,24736
2019-01,mas_74,31311
2019-02,mas_74,26217
2019-03,mas_74,25523
2019-04,mas_74,23394
2019-05,mas_74,23075
2019-06,mas_74,21206
2019-07,mas_74,22476
2019-08,mas_74,20876
2019-09,mas_74,19729
2019-10,mas_74,21979
2019-11,mas_74,23606
2019-12,mas_74,24813
2020-01,mas_74,29975
2020-02,mas_74,25218
2020-03,mas_74,36703
2020-04,mas_74,38955
2020-05,mas_74,17084
